animal_name,hair,feathers,eggs,milk,airborne,aquatic,predator,toothed,backbone,breathes,venomous,fins,legs,tail,domestic,catsize,type
toad,-0.861033861323019,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,-0.5582905262390826,1.3437096247164253,-1.1155467020454342,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,0.5725397140268358,-1.698415551216894,-0.38435305739290365,-0.8785953702139587,5
tortoise,-0.861033861323019,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,-0.5582905262390826,-0.7442084075352509,-1.1155467020454342,-1.2349089035228469,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,0.5725397140268358,0.5887840577551898,-0.38435305739290365,1.1381803659589922,3
tuatara,-0.861033861323019,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,-0.5582905262390826,-0.7442084075352509,0.896421457000795,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,0.5725397140268358,0.5887840577551898,-0.38435305739290365,-0.8785953702139587,3
tuna,-0.861033861323019,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,-0.5582905262390826,1.3437096247164253,0.896421457000795,0.809776330178916,0.4656903154237999,-1.951800145897066,-0.29329423004270655,2.222875720904845,-1.4044350250059987,0.5887840577551898,-0.38435305739290365,1.1381803659589922,4
vampire,1.1613945106217467,-0.49690399499995325,-1.185226520443204,1.209716757818268,1.7911821050170567,-0.7442084075352509,-1.1155467020454342,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,-0.41594765548958146,0.5887840577551898,-0.38435305739290365,-0.8785953702139587,1
vole,1.1613945106217467,-0.49690399499995325,-1.185226520443204,1.209716757818268,-0.5582905262390826,-0.7442084075352509,-1.1155467020454342,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,0.5725397140268358,0.5887840577551898,-0.38435305739290365,-0.8785953702139587,1
vulture,-0.861033861323019,2.0124611797498106,0.8437205738748234,-0.8266397845091499,1.7911821050170567,-0.7442084075352509,0.896421457000795,-1.2349089035228469,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,-0.41594765548958146,0.5887840577551898,-0.38435305739290365,1.1381803659589922,2
wallaby,1.1613945106217467,-0.49690399499995325,-1.185226520443204,1.209716757818268,-0.5582905262390826,-0.7442084075352509,-1.1155467020454342,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,-0.41594765548958146,0.5887840577551898,-0.38435305739290365,1.1381803659589922,1
wasp,1.1613945106217467,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,1.7911821050170567,-0.7442084075352509,-1.1155467020454342,-1.2349089035228469,-2.147349787787521,0.5123475382979797,3.409545424246464,-0.4498677054212187,1.5610270835432531,-1.698415551216894,-0.38435305739290365,-0.8785953702139587,6
wolf,1.1613945106217467,-0.49690399499995325,-1.185226520443204,1.209716757818268,-0.5582905262390826,-0.7442084075352509,0.896421457000795,0.809776330178916,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,0.5725397140268358,0.5887840577551898,-0.38435305739290365,1.1381803659589922,1
worm,-0.861033861323019,-0.49690399499995325,0.8437205738748234,-0.8266397845091499,-0.5582905262390826,-0.7442084075352509,-1.1155467020454342,-1.2349089035228469,-2.147349787787521,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,-1.4044350250059987,-1.698415551216894,-0.38435305739290365,-0.8785953702139587,7
wren,-0.861033861323019,2.0124611797498106,0.8437205738748234,-0.8266397845091499,1.7911821050170567,-0.7442084075352509,-1.1155467020454342,-1.2349089035228469,0.4656903154237999,0.5123475382979797,-0.29329423004270655,-0.4498677054212187,-0.41594765548958146,0.5887840577551898,-0.38435305739290365,-0.8785953702139587,2
